time,pitch,pitch_con,duration,artist,role_type,shengqiang,tone,word
5,491.3558349609375,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
6,471.3394470214844,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
7,457.3921813964844,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
8,454.7577209472656,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
9,454.232666015625,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
10,452.922607421875,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
11,452.922607421875,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
12,452.6611022949219,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
13,452.922607421875,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
14,451.8772888183594,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
15,451.3555603027344,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
16,451.3555603027344,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
17,449.7939453125,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
18,447.9789123535156,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
19,445.91351318359375,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
20,444.11407470703125,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
21,441.811279296875,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
22,440.7915954589844,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
23,440.28265380859375,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
24,441.0462646484375,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
25,442.32196044921875,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
26,444.6274719238281,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
27,446.6869201660156,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
28,447.72021484375,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
29,449.01519775390625,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
30,450.0538635253906,2_5_115,0.739952750409401,Fang Rongxiang,J,E,2,liang2
1,443.089111328125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
2,443.089111328125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
3,443.3451232910156,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
4,443.8576354980469,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
5,443.601318359375,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
6,443.8576354980469,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
7,444.11407470703125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
8,443.8576354980469,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
9,443.089111328125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
10,441.811279296875,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
11,441.55609130859375,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
12,442.5775451660156,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
13,444.3707275390625,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
14,444.8843994140625,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
15,446.6869201660156,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
16,447.461669921875,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
17,448.4967041015625,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
18,450.0538635253906,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
19,451.0949401855469,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
20,450.5740661621094,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
21,449.5342102050781,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
22,447.72021484375,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
23,443.3451232910156,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
24,438.75933837890625,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
25,437.9996643066406,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
26,443.089111328125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
27,447.2032470703125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
28,448.2377624511719,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
29,448.2377624511719,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
30,447.2032470703125,1_5_117,0.6551716530592842,Fang Rongxiang,J,E,1,chuan1
1,629.1682739257812,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
2,629.1682739257812,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
3,629.5318603515625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
4,629.5318603515625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
5,629.8955688476562,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
6,630.2595825195312,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
7,630.2595825195312,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
8,631.7174682617188,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
9,628.804931640625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
10,630.2595825195312,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
11,632.8131103515625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
12,635.0101318359375,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
13,640.9063110351562,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
14,640.9063110351562,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
15,642.388916015625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
16,643.1314697265625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
17,643.5031127929688,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
18,645.7372436523438,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
19,644.619140625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
20,640.9063110351562,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
21,637.9514770507812,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
22,361.3560791015625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
23,358.4455871582031,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
24,357.4118347167969,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
25,357.4118347167969,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
26,357.61834716796875,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
27,357.8249816894531,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
28,358.23858642578125,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
29,358.6526794433594,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
30,358.85992431640625,2_5_118,0.3913527879943217,Fang Rongxiang,J,E,2,qian2
1,400.488037109375,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
2,400.71942138671875,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
3,400.0256042480469,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
4,400.71942138671875,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
5,401.4144287109375,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
6,402.343017578125,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
7,403.9731750488281,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
8,405.6099548339844,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
9,407.72412109375,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
10,411.03472900390625,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
11,415.33074951171875,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
12,429.9778137207031,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
13,446.171142578125,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
14,458.4502258300781,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
15,474.6179504394531,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
16,492.4924621582031,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
17,504.8784484863281,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
18,523.590087890625,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
19,534.9010620117188,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
20,544.88037109375,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
21,541.42919921875,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
22,520.2737426757812,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
23,506.9240417480469,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
24,478.4717102050781,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
25,451.3555603027344,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
26,443.3451232910156,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
27,435.728515625,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
28,439.0128479003906,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
29,439.26654052734375,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
30,441.3011169433594,3_5_119,1.0359338505731728,Fang Rongxiang,J,E,3,jian3
1,405.3757019042969,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
2,404.20660400390625,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
3,403.27374267578125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
4,402.11065673828125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
5,400.71942138671875,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
6,399.79461669921875,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
7,398.8719177246094,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
8,397.95135498046875,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
9,397.0329284667969,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
10,396.57452392578125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
11,395.6592712402344,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
12,395.2024230957031,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
13,395.2024230957031,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
14,395.4307861328125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
15,395.6592712402344,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
16,396.1166076660156,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
17,396.57452392578125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
18,397.2623596191406,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
19,397.49188232421875,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
20,397.95135498046875,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
21,398.6415710449219,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
22,398.8719177246094,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
23,399.1023864746094,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
24,399.3330078125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
25,399.3330078125,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
26,399.5637512207031,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
27,399.79461669921875,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
28,400.2567443847656,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
29,400.488037109375,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
30,400.488037109375,4_5_121,0.45054900802705333,Fang Rongxiang,J,E,4,dui4
1,395.6592712402344,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
2,395.6592712402344,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
3,396.34552001953125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
4,396.57452392578125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
5,397.7215576171875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
6,399.1023864746094,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
7,400.2567443847656,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
8,401.1826171875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
9,402.57550048828125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
10,402.57550048828125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
11,402.343017578125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
12,402.343017578125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
13,402.11065673828125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
14,402.8080749511719,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
15,403.27374267578125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
16,403.5067138671875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
17,403.5067138671875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
18,404.673828125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
19,404.90765380859375,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
20,405.3757019042969,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
21,405.84429931640625,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
22,405.6099548339844,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
23,403.9731750488281,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
24,401.1826171875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
25,396.57452392578125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
26,387.7403564453125,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
27,374.9650573730469,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
28,367.4603271484375,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
29,343.04998779296875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
30,343.04998779296875,1_5_123,0.6610244570323971,Fang Rongxiang,J,E,1,bian1
1,391.5666809082031,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
2,392.245849609375,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
3,392.245849609375,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
4,392.245849609375,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
5,392.9261779785156,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
6,394.0626525878906,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
7,394.5181579589844,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
8,395.2024230957031,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
9,395.88787841796875,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
10,396.80364990234375,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
11,397.7215576171875,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
12,398.1813049316406,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
13,398.8719177246094,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
14,399.79461669921875,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
15,400.9509582519531,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
16,402.343017578125,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
17,403.04083251953125,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
18,403.04083251953125,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
19,402.343017578125,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
20,401.8784484863281,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
21,401.8784484863281,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
22,402.57550048828125,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
23,403.5067138671875,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
24,403.7398681640625,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
25,403.7398681640625,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
26,401.8784484863281,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
27,398.411376953125,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
28,393.1531982421875,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
29,386.3988342285156,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
30,377.7914123535156,1_5_126,0.6650378896320035,Fang Rongxiang,J,E,1,bian1
1,487.1168212890625,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
2,480.9656677246094,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
3,470.25164794921875,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
4,452.6611022949219,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
5,444.6274719238281,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
6,438.5059814453125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
7,426.7610778808594,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
8,410.79736328125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
9,405.3757019042969,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
10,400.0256042480469,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
11,396.57452392578125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
12,394.29034423828125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
13,391.7929382324219,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
14,391.7929382324219,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
15,393.1531982421875,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
16,394.7461242675781,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
17,396.80364990234375,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
18,398.1813049316406,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
19,398.1813049316406,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
20,398.8719177246094,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
21,399.5637512207031,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
22,399.5637512207031,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
23,398.8719177246094,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
24,398.411376953125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
25,399.3330078125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
26,399.1023864746094,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
27,400.2567443847656,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
28,401.6463928222656,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
29,402.343017578125,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
30,404.44012451171875,3_5_128,0.6248489892346072,Fang Rongxiang,J,E,3,liang3
1,420.39959716796875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
2,415.57073974609375,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
3,411.03472900390625,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
4,406.3134460449219,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
5,405.6099548339844,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
6,405.1416015625,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
7,403.9731750488281,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
8,403.5067138671875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
9,404.20660400390625,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
10,404.44012451171875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
11,404.44012451171875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
12,404.673828125,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
13,405.3757019042969,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
14,406.3134460449219,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
15,406.5482177734375,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
16,406.07879638671875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
17,404.20660400390625,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
18,401.6463928222656,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
19,398.1813049316406,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
20,393.8350830078125,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
21,384.839599609375,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
22,364.50067138671875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
23,347.43731689453125,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
24,338.91375732421875,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
25,333.2837219238281,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
26,331.5555725097656,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
27,334.44085693359375,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
28,337.3512268066406,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
29,339.5015869140625,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
30,345.0373229980469,1_5_132,0.6018282369996655,Fang Rongxiang,J,E,1,zhen1
1,357.61834716796875,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
2,354.1237487792969,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
3,349.85400390625,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
4,346.83575439453125,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
5,343.2481994628906,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
6,340.28692626953125,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
7,338.131591796875,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
8,337.3512268066406,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
9,337.7411804199219,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
10,338.7180480957031,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
11,340.0904541015625,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
12,341.86309814453125,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
13,343.446533203125,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
14,345.8354797363281,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
15,348.4422302246094,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
16,350.2584228515625,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
17,351.4744567871094,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
18,353.7148742675781,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
19,355.7640075683594,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
20,358.6526794433594,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
21,360.73040771484375,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
22,361.56488037109375,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
23,362.4012451171875,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
24,362.8201599121094,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
25,362.8201599121094,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
26,363.23956298828125,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
27,364.2901916503906,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
28,363.86956787109375,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
29,361.9828186035156,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
30,358.85992431640625,3_5_133,0.5097452280598134,Fang Rongxiang,J,E,3,zhu3
1,408.90338134765625,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
2,405.84429931640625,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
3,403.04083251953125,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
4,400.9509582519531,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
5,399.1023864746094,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
6,396.34552001953125,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
7,392.9261779785156,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
8,384.839599609375,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
9,380.419189453125,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
10,377.5732421875,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
11,375.8324279785156,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
12,374.9650573730469,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
13,374.9650573730469,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
14,375.61541748046875,2_5_136,0.3822115050310515,Fang Rongxiang,J,E,2,yang2
